query_id,query_length,cdd_id,hit_id,evalue,startQ,endQ,frame,description,superkingdom,no rank,family,genus,project
I1-2_3373,409,pfam00769,gnl|CDD|307079,3.55E-06,198,407,3,"pfam00769, ERM, Ezrin/radixin/moesin family.  This family of proteins contain a band 4.1 domain (pfam00373), at their amino terminus. This family represents the rest of these proteins.",Eukaryota(1.00);,(1.00);,Tetraodontidae(0.07);Tenebrionidae(0.05);Glossiphoniidae(0.05);Cichlidae(0.03);Edwardsiidae(0.03);,Takifugu(0.05);Helobdella(0.05);Tribolium(0.05);Trichinella(0.03);Nematostella(0.03);,Inviceb4
I1-2_3374,409,pfam05637,gnl|CDD|203296,5.47E-59,3,359,3,"pfam05637, Glyco_transf_34, galactosyl transferase GMA12/MNN10 family.  This family contains a number of glycosyltransferase enzymes that contain a DXD motif. This family includes a number of C. elegans homologs where the DXD is replaced by DXH. Some members of this family are included in glycosyltransferase family 34.",Eukaryota(1.00);,(1.00);,Schizosaccharomycetaceae(0.50);Brassicaceae(0.21);Saccharomycetaceae(0.14);Sordariaceae(0.07);Fabaceae(0.07);,Schizosaccharomyces(0.50);Arabidopsis(0.21);Saccharomyces(0.14);Trigonella(0.07);Neurospora(0.07);,Inviceb4
I1-2_3376,409,pfam03248,gnl|CDD|308722,7.47E-75,8,301,2,"pfam03248, Rer1, Rer1 family.  RER1 family protein are involved in involved in the retrieval of some endoplasmic reticulum membrane proteins from the early golgi compartment. The C terminus of yeast Rer1p interacts with a coatomer complex.",Eukaryota(1.00);,(1.00);,Saccharomycetaceae(0.11);(0.07);Debaryomycetaceae(0.06);Schizosaccharomycetaceae(0.02);Brassicaceae(0.02);,Schizosaccharomyces(0.02);Solanum(0.02);Kazachstania(0.02);Dictyostelium(0.02);Echinococcus(0.02);,Inviceb4
I1-2_3378,409,pfam00635,gnl|CDD|306983,5.88E-13,223,408,-2,"pfam00635, Motile_Sperm, MSP (Major sperm protein) domain.  Major sperm proteins are involved in sperm motility. These proteins oligomerise to form filaments. This family contains many other proteins.",Eukaryota(1.00);,(1.00);,Rhabditidae(0.60);Brassicaceae(0.19);Drosophilidae(0.09);Hominidae(0.04);Poaceae(0.02);,Caenorhabditis(0.60);Arabidopsis(0.19);Drosophila(0.09);Homo(0.04);Oryza(0.02);,Inviceb4
I1-2_3379,409,pfam02167,gnl|CDD|308011,4.71E-91,1,408,1,"pfam02167, Cytochrom_C1, Cytochrome C1 family.  ",Bacteria(0.54);Eukaryota(0.46);,(1.00);,Rhodobacteraceae(0.08);Sphingomonadaceae(0.08);Methylobacteriaceae(0.05);Bradyrhizobiaceae(0.05);Rickettsiaceae(0.05);,Methylobacterium(0.05);Parvularcula(0.03);Cryptococcus(0.03);Sphingobium(0.03);Rickettsia(0.03);,Inviceb4
I1-2_338,1042,pfam00311,gnl|CDD|306756,1.28E-85,286,864,-2,"pfam00311, PEPcase, Phosphoenolpyruvate carboxylase.  ",Bacteria(0.81);Eukaryota(0.19);,(1.00);,Synechococcaceae(0.08);(0.06);Cyanothecaceae(0.06);Paenibacillaceae(0.04);Pasteurellaceae(0.04);,Synechococcus(0.06);Cyanothece(0.06);Paenibacillus(0.04);Physcomitrella(0.04);Micromonas(0.04);,Inviceb4
I1-2_3380,409,pfam09325,gnl|CDD|312727,7.69E-17,2,400,-1,"pfam09325, Vps5, Vps5 C terminal like.  Vps5 is a sorting nexin that functions in membrane trafficking. This is the C terminal dimerisation domain.",Eukaryota(1.00);,(1.00);,Saccharomycetaceae(0.20);Debaryomycetaceae(0.10);Schistosomatidae(0.05);Culicidae(0.05);Aspergillaceae(0.05);,Drosophila(0.05);Schizosaccharomyces(0.05);Yarrowia(0.05);Neurospora(0.05);Anopheles(0.05);,Inviceb4
I1-2_3381,409,pfam00722,gnl|CDD|307048,1.37E-77,1,408,-2,"pfam00722, Glyco_hydro_16, Glycosyl hydrolases family 16.  ",Eukaryota(0.83);Bacteria(0.16);Archaea(0.01);,(1.00);,Poaceae(0.26);Brassicaceae(0.18);Saccharomycetaceae(0.10);Debaryomycetaceae(0.07);Solanaceae(0.06);,Oryza(0.21);Arabidopsis(0.17);Solanum(0.06);Neurospora(0.05);Debaryomyces(0.05);,Inviceb4
I1-2_3382,408,pfam02297,gnl|CDD|308102,1.62E-26,87,269,-2,"pfam02297, COX6B, Cytochrome oxidase c subunit VIb.  Cytochrome c oxidase, a 13 sub-unit complex, EC:1.9.3.1 is the terminal oxidase in the mitochondrial electron transport chain. This family is composed of the potentially heme-binding subunit IVb of the oxidase.",Eukaryota(1.00);,(1.00);,Debaryomycetaceae(0.15);Saccharomycetaceae(0.15);Hominidae(0.04);(0.04);Rhabditidae(0.04);,Nematostella(0.04);Yarrowia(0.04);Cryptococcus(0.04);Oryza(0.04);Ustilago(0.04);,Inviceb4
I1-2_3387,408,pfam00676,gnl|CDD|307016,1.94E-41,120,407,-2,"pfam00676, E1_dh, Dehydrogenase E1 component.  This family uses thiamine pyrophosphate as a cofactor. This family includes pyruvate dehydrogenase, 2-oxoglutarate dehydrogenase and 2-oxoisovalerate dehydrogenase.",Eukaryota(0.54);Bacteria(0.46);,(1.00);,Bacillaceae(0.23);Brassicaceae(0.08);Ascarididae(0.08);Bovidae(0.08);Saccharomycetaceae(0.08);,Bacillus(0.15);Caenorhabditis(0.08);Arabidopsis(0.08);Homo(0.08);Geobacillus(0.08);,Inviceb4
I1-2_3389,408,pfam00512,gnl|CDD|306904,1.12E-11,4,135,-1,"pfam00512, HisKA, His Kinase A (phospho-acceptor) domain.  Dimerisation and phospho-acceptor domain of histidine kinases.",Bacteria(0.80);Eukaryota(0.12);Archaea(0.08);,(1.00);,Merismopediaceae(0.13);Bacillaceae(0.08);Pseudomonadaceae(0.07);Archaeoglobaceae(0.07);Enterobacteriaceae(0.07);,Synechocystis(0.13);Bacillus(0.08);Pseudomonas(0.07);Archaeoglobus(0.07);Escherichia(0.04);,Inviceb4
I1-2_339,1040,pfam12576,gnl|CDD|315284,5.93E-25,394,756,-3,"pfam12576, DUF3754, Protein of unknown function (DUF3754).  This domain family is found in bacteria, archaea and eukaryotes, and is typically between 135 and 166 amino acids in length. There is a single completely conserved residue P that may be functionally important.",Eukaryota(0.52);Bacteria(0.48);,(1.00);,Cyanothecaceae(0.10);Hyphomicrobiaceae(0.10);Salpingoecidae(0.07);Thalassiosiraceae(0.07);Musaceae(0.03);,Cyanothece(0.10);Thalassiosira(0.07);Hyphomicrobium(0.07);Pirellula(0.03);Ostreococcus(0.03);,Inviceb4
I1-2_3391,408,pfam02238,gnl|CDD|308057,1.38E-07,102,260,3,"pfam02238, COX7a, Cytochrome c oxidase subunit VII.  Cytochrome c oxidase, a 13 sub-unit complex, is the terminal oxidase in the mitochondrial electron transport chain. This family also contains both heart and liver isoforms of cytochrome c oxidase subunit VIIa.",Eukaryota(1.00);,(1.00);,Saccharomycetaceae(0.10);Debaryomycetaceae(0.09);Poaceae(0.05);Schizosaccharomycetaceae(0.03);Mucoraceae(0.03);,Schizosaccharomyces(0.03);Mucor(0.03);Solanum(0.02);Malassezia(0.02);Eremothecium(0.02);,Inviceb4
I1-2_3392,408,pfam00170,gnl|CDD|278595,1.82E-24,116,292,-3,"pfam00170, bZIP_1, bZIP transcription factor.  The Pfam entry includes the basic region and the leucine zipper region.",Eukaryota(1.00);,(1.00);,Brassicaceae(0.29);Hominidae(0.21);Drosophilidae(0.14);Poaceae(0.14);Saccharomycetaceae(0.14);,Arabidopsis(0.29);Homo(0.21);Drosophila(0.14);Saccharomyces(0.14);Triticum(0.14);,Inviceb4
I1-2_3393,407,pfam14159,gnl|CDD|316663,7.88E-39,143,394,2,"pfam14159, CAAD, CAAD domains of cyanobacterial aminoacyl-tRNA synthetase.  This domain is present in aminoacyl-tRNA synthetases (aaRSs), enzymes that couple tRNAs to their cognate amino acids. aaRSs from cyanobacteria containing the CAAD (for cyanobacterial aminoacyl-tRNA synthetases appended domain) protein domains are localized in the thylakoid membrane. The domain bears two putative transmembrane helices and is present in glutamyl-, isoleucyl-, leucyl-, and valyl-tRNA synthetases, the latter of which has probably recruited the domain more than once during evolution.",Bacteria(0.63);Eukaryota(0.37);,(1.00);,Nostocaceae(0.09);Synechococcaceae(0.08);Poaceae(0.08);Cyanothecaceae(0.07);Oscillatoriaceae(0.05);,Cyanothece(0.07);Synechococcus(0.07);Oscillatoria(0.05);Solanum(0.04);Nostoc(0.04);,Inviceb4
I1-2_3396,407,pfam12765,gnl|CDD|315442,3.85E-12,133,258,-3,"pfam12765, Cohesin_HEAT, HEAT repeat associated with sister chromatid cohesion.  This HEAT repeat is found most frequently in sister chromatid cohesion proteins such as Nipped-B. HEAT repeats are found tandemly repeated in many proteins, and they appear to serve as flexible scaffolding on which other components can assemble.",Eukaryota(0.98);Archaea(0.02);,(1.00);,Saccharomycetaceae(0.15);Debaryomycetaceae(0.13);Trichomonadidae(0.09);Ixodidae(0.04);Schizosaccharomycetaceae(0.04);,Trichomonas(0.09);Candida(0.04);Schizosaccharomyces(0.04);Ixodes(0.04);Zygosaccharomyces(0.02);,Inviceb4
I1-2_3397,407,pfam01780,gnl|CDD|307752,2.06E-56,89,343,2,"pfam01780, Ribosomal_L37ae, Ribosomal L37ae protein family.  This ribosomal protein is found in archaebacteria and eukaryotes. It contains four conserved cysteine residues that may bind to zinc.",Eukaryota(0.57);Archaea(0.43);,(1.00);,(0.06);Tupaiidae(0.06);Methanosarcinaceae(0.06);Desulfurococcaceae(0.05);Archaeoglobaceae(0.04);,Tupaia(0.06);Archaeoglobus(0.03);Methanococcus(0.02);Methanosaeta(0.02);Halobacterium(0.02);,Inviceb4
I1-2_3398,407,pfam00133,gnl|CDD|306611,8.63E-53,30,407,-1,"pfam00133, tRNA-synt_1, tRNA synthetases class I (I, L, M and V).  Other tRNA synthetase sub-families are too dissimilar to be included.",Bacteria(0.58);Eukaryota(0.42);,(1.00);,Enterobacteriaceae(0.17);Saccharomycetaceae(0.17);Tetrahymenidae(0.08);Sordariaceae(0.08);Staphylococcaceae(0.08);,Saccharomyces(0.17);Escherichia(0.17);Haemophilus(0.08);Neurospora(0.08);Pseudomonas(0.08);,Inviceb4
I1-2_34,1814,pfam00365,gnl|CDD|306799,7.14E-11,438,1061,3,"pfam00365, PFK, Phosphofructokinase.  ",Bacteria(0.73);Eukaryota(0.26);,(1.00);,(0.08);Clostridiaceae(0.07);Lachnospiraceae(0.03);Ruminococcaceae(0.03);Mycoplasmataceae(0.03);,Clostridium(0.06);(0.05);Mycoplasma(0.02);Eubacterium(0.02);Ruminococcus(0.01);,Inviceb4
I1-2_340,1040,pfam12848,gnl|CDD|315514,4.90E-27,198,455,3,"pfam12848, ABC_tran_Xtn, ABC transporter.  This domain is an extension of some members of pfam00005 and other ABC-transporter families.",Bacteria(0.84);Eukaryota(0.16);,(1.00);,Lachnospiraceae(0.06);Bacillaceae(0.06);(0.05);Clostridiaceae(0.05);Desulfobacteraceae(0.03);,(0.04);Bacillus(0.04);Alkaliphilus(0.03);Lachnoclostridium(0.02);Ostreococcus(0.02);,Inviceb4
I1-2_340,1040,pfam00005,gnl|CDD|306511,2.02E-26,537,932,3,"pfam00005, ABC_tran, ABC transporter.  ABC transporters for a large family of proteins responsible for translocation of a variety of compounds across biological membranes. ABC transporters are the largest family of proteins in many completely sequenced bacteria. ABC transporters are composed of two copies of this domain and two copies of a transmembrane domain pfam00664. These four domains may belong to a single polypeptide as in CFTR, or belong in different polypeptide chains.",Bacteria(0.75);Eukaryota(0.25);,(1.00);,Enterobacteriaceae(0.42);Saccharomycetaceae(0.13);Pseudomonadaceae(0.08);Streptococcaceae(0.06);Streptomycetaceae(0.04);,Escherichia(0.30);Saccharomyces(0.13);Shigella(0.08);Pseudomonas(0.08);Streptomyces(0.04);,Inviceb4
I1-2_340,1040,pfam00005,gnl|CDD|306511,6.33E-09,3,83,3,"pfam00005, ABC_tran, ABC transporter.  ABC transporters for a large family of proteins responsible for translocation of a variety of compounds across biological membranes. ABC transporters are the largest family of proteins in many completely sequenced bacteria. ABC transporters are composed of two copies of this domain and two copies of a transmembrane domain pfam00664. These four domains may belong to a single polypeptide as in CFTR, or belong in different polypeptide chains.",Bacteria(0.75);Eukaryota(0.25);,(1.00);,Enterobacteriaceae(0.42);Saccharomycetaceae(0.13);Pseudomonadaceae(0.08);Streptococcaceae(0.06);Streptomycetaceae(0.04);,Escherichia(0.30);Saccharomyces(0.13);Shigella(0.08);Pseudomonas(0.08);Streptomyces(0.04);,Inviceb4
I1-2_3401,407,pfam00931,gnl|CDD|307194,5.07E-06,109,231,-3,"pfam00931, NB-ARC, NB-ARC domain.  ",Eukaryota(1.00);,(1.00);,Brassicaceae(0.86);Solanaceae(0.14);,Arabidopsis(0.86);Solanum(0.14);,Inviceb4
I1-2_3405,407,pfam00107,gnl|CDD|306589,1.12E-18,1,252,-3,"pfam00107, ADH_zinc_N, Zinc-binding dehydrogenase.  ",Bacteria(0.56);Eukaryota(0.40);Archaea(0.04);,(1.00);,Mycobacteriaceae(0.12);Enterobacteriaceae(0.11);Bacillaceae(0.10);Saccharomycetaceae(0.06);Rhabditidae(0.06);,Mycobacterium(0.12);Escherichia(0.11);Bacillus(0.10);Saccharomyces(0.06);Caenorhabditis(0.06);,Inviceb4
I1-2_3409,406,pfam00931,gnl|CDD|307194,1.99E-16,137,406,-1,"pfam00931, NB-ARC, NB-ARC domain.  ",Eukaryota(1.00);,(1.00);,Brassicaceae(0.86);Solanaceae(0.14);,Arabidopsis(0.86);Solanum(0.14);,Inviceb4
I1-2_341,1036,pfam01301,gnl|CDD|307464,1.11E-174,121,1035,-2,"pfam01301, Glyco_hydro_35, Glycosyl hydrolases family 35.  ",Eukaryota(0.69);Bacteria(0.31);,(1.00);,Brassicaceae(0.31);Streptomycetaceae(0.07);Xanthomonadaceae(0.07);Enterococcaceae(0.07);Muridae(0.07);,Arabidopsis(0.28);Caenorhabditis(0.07);Enterococcus(0.07);Drosophila(0.07);Mus(0.07);,Inviceb4
I1-2_3410,406,pfam02148,gnl|CDD|307999,8.07E-15,160,309,-2,"pfam02148, zf-UBP, Zn-finger in ubiquitin-hydrolases and other protein.  ",Eukaryota(0.94);Bacteria(0.06);,(1.00);,Saccharomycetaceae(0.11);Debaryomycetaceae(0.11);Muridae(0.04);(0.04);Brassicaceae(0.04);,Mus(0.04);Dictyostelium(0.04);Nematostella(0.04);Arabidopsis(0.04);Anopheles(0.03);,Inviceb4
I1-2_3411,406,pfam00170,gnl|CDD|278595,7.93E-10,161,247,-1,"pfam00170, bZIP_1, bZIP transcription factor.  The Pfam entry includes the basic region and the leucine zipper region.",Eukaryota(1.00);,(1.00);,Brassicaceae(0.29);Hominidae(0.21);Drosophilidae(0.14);Poaceae(0.14);Saccharomycetaceae(0.14);,Arabidopsis(0.29);Homo(0.21);Drosophila(0.14);Saccharomyces(0.14);Triticum(0.14);,Inviceb4
I1-2_3412,406,pfam00006,gnl|CDD|306512,3.09E-31,3,287,-3,"pfam00006, ATP-synt_ab, ATP synthase alpha/beta family, nucleotide-binding domain.  This entry includes the ATP synthase alpha and beta subunits, the ATP synthase associated with flagella and the termination factor Rho.",Bacteria(0.88);Archaea(0.07);Eukaryota(0.05);,(1.00);,(0.08);Mycoplasmataceae(0.06);Clostridiaceae(0.03);Spirochaetaceae(0.03);Rhodobacteraceae(0.02);,Mycoplasma(0.05);(0.04);Clostridium(0.03);Treponema(0.01);Desulfovibrio(0.01);,Inviceb4
I1-2_3413,406,pfam12738,gnl|CDD|315420,3.28E-15,132,332,-3,"pfam12738, PTCB-BRCT, twin BRCT domain.  This is a BRCT domain that appears in duplicate in most member sequences. BRCT domains are peptide- and phosphopeptide-binding modules. BRCT domains are present in a number of proteins involved in DNA checkpoint controls and DNA repair.",Eukaryota(1.00);,(1.00);,Drosophilidae(0.08);Pleosporaceae(0.08);Poaceae(0.08);(0.06);Salicaceae(0.06);,Oryza(0.08);Drosophila(0.08);Pyrenophora(0.08);Arabidopsis(0.06);Mus(0.06);,Inviceb4
I1-2_3414,406,pfam00319,gnl|CDD|306762,2.54E-10,2,91,2,"pfam00319, SRF-TF, SRF-type transcription factor (DNA-binding and dimerisation domain).  ",Eukaryota(1.00);,(1.00);,Poaceae(0.25);Brassicaceae(0.15);Solanaceae(0.12);Salicaceae(0.06);Fabaceae(0.06);,Solanum(0.11);Brassica(0.08);Arabidopsis(0.07);Oryza(0.07);Glycine(0.06);,Inviceb4
I1-2_3415,406,pfam03151,gnl|CDD|308657,4.88E-09,28,321,-2,"pfam03151, TPT, Triose-phosphate Transporter family.  This family includes transporters with a specificity for triose phosphate.",Eukaryota(1.00);,(1.00);,Brassicaceae(0.27);Chlamydomonadaceae(0.13);Plasmodiidae(0.13);Cyprinidae(0.07);Drosophilidae(0.07);,Arabidopsis(0.20);Plasmodium(0.13);Chlamydomonas(0.13);Vitis(0.07);Oryza(0.07);,Inviceb4
I1-2_3417,406,pfam14599,gnl|CDD|317052,7.94E-33,3,170,-3,"pfam14599, zinc_ribbon_6, Zinc-ribbon.  This is a typical zinc-ribbon finger, with each pair of zinc-ligands coming from more-or-less either side of two knuckles. It is found in eukaryotes.",Eukaryota(1.00);,(1.00);,(0.06);Debaryomycetaceae(0.05);Solanaceae(0.05);Brassicaceae(0.05);Saccharomycetaceae(0.04);,Solanum(0.05);Musa(0.04);Arabidopsis(0.03);Glycine(0.03);Phaeodactylum(0.03);,Inviceb4
I1-2_3417,406,pfam13639,gnl|CDD|316187,4.68E-11,183,311,-3,"pfam13639, zf-RING_2, Ring finger domain.  ",Eukaryota(0.98);Viruses(0.02);,"(0.98);dsDNA viruses, no RNA stage(0.02);",Poaceae(0.11);(0.08);Rhabditidae(0.05);Mamiellaceae(0.04);Drosophilidae(0.03);,Oryza(0.05);Caenorhabditis(0.05);Micromonas(0.04);Sorghum(0.04);Phytophthora(0.03);,Inviceb4
I1-2_3418,406,pfam01652,gnl|CDD|307672,1.80E-45,3,272,3,"pfam01652, IF4E, Eukaryotic initiation factor 4E.  ",Eukaryota(1.00);,(1.00);,(0.09);Drosophilidae(0.07);Trichomonadidae(0.04);Saccharomycetaceae(0.03);Entamoebidae(0.02);,Drosophila(0.07);Trichomonas(0.04);Entamoeba(0.02);Dictyostelium(0.02);Oikopleura(0.02);,Inviceb4
I1-2_3419,406,pfam05004,gnl|CDD|309926,1.15E-33,5,406,-1,"pfam05004, IFRD, Interferon-related developmental regulator (IFRD).  Interferon-related developmental regulator (IFRD1) is the human homolog of the rat early response protein PC4 and its murine homolog TIS7. The exact function of IFRD1 is unknown but it has been shown that PC4 is necessary to muscle differentiation and that it might have a role in signal transduction. This family also contains IFRD2 and its murine equivalent SKMc15 which are highly expressed soon after gastrulation and in the hepatic primordium, suggesting an involvement in early hematopoiesis.",Eukaryota(1.00);,(1.00);,(0.07);Aspergillaceae(0.05);Culicidae(0.03);Pipidae(0.03);Drosophilidae(0.03);,Aspergillus(0.04);Drosophila(0.03);Glycine(0.03);Lepisosteus(0.03);Xenopus(0.03);,Inviceb4
I1-2_342,1034,pfam00587,gnl|CDD|278984,1.27E-18,30,536,-1,"pfam00587, tRNA-synt_2b, tRNA synthetase class II core domain (G, H, P, S and T).  tRNA-synt_2b is a family of largely threonyl-tRNA members.",unknown,unknown,unknown,unknown,Inviceb4
I1-2_3420,406,pfam00271,gnl|CDD|306726,2.20E-43,65,394,-1,"pfam00271, Helicase_C, Helicase conserved C-terminal domain.  The Prosite family is restricted to DEAD/H helicases, whereas this domain family is found in a wide variety of helicases and helicase related proteins. It may be that this is not an autonomously folding unit, but an integral part of the helicase.",Eukaryota(0.61);Bacteria(0.25);Viruses(0.08);Archaea(0.07);,"(0.92);dsDNA viruses, no RNA stage(0.04);ssRNA viruses(0.03);",Brassicaceae(0.11);Schizosaccharomycetaceae(0.09);Saccharomycetaceae(0.09);Drosophilidae(0.09);Rhabditidae(0.06);,Arabidopsis(0.11);Drosophila(0.09);Schizosaccharomyces(0.09);Saccharomyces(0.08);Caenorhabditis(0.06);,Inviceb4
I1-2_3422,406,pfam01920,gnl|CDD|307850,1.05E-24,103,405,1,"pfam01920, Prefoldin_2, Prefoldin subunit.  This family includes prefoldin subunits that are not detected by pfam02996.",Eukaryota(0.77);Archaea(0.23);,(1.00);,Saccharomycetaceae(0.09);Drosophilidae(0.08);Culicidae(0.08);Rhabditidae(0.08);Schizosaccharomycetaceae(0.08);,Drosophila(0.08);Schizosaccharomyces(0.08);Neurospora(0.08);Anopheles(0.08);Caenorhabditis(0.08);,Inviceb4
I1-2_3424,406,pfam01476,gnl|CDD|307567,1.66E-05,114,209,3,"pfam01476, LysM, LysM domain.  The LysM (lysin motif) domain is about 40 residues long. It is found in a variety of enzymes involved in bacterial cell wall degradation. This domain may have a general peptidoglycan binding function. The structure of this domain is known.",Bacteria(0.76);Eukaryota(0.18);Viruses(0.06);,"(0.94);dsDNA viruses, no RNA stage(0.05);unclassified bacterial viruses(0.01);",Bacillaceae(0.18);Deinococcaceae(0.09);Rhabditidae(0.08);Spirochaetaceae(0.07);Enterobacteriaceae(0.06);,Bacillus(0.16);Deinococcus(0.09);Caenorhabditis(0.08);Treponema(0.07);Escherichia(0.05);,Inviceb4
I1-2_3426,405,pfam07200,gnl|CDD|311259,4.08E-33,104,403,2,"pfam07200, Mod_r, Modifier of rudimentary (Mod(r)) protein.  This family represents a conserved region approximately 150 residues long within a number of eukaryotic proteins that show homology with Drosophila melanogaster Modifier of rudimentary (Mod(r)) proteins. The N-terminal half of Mod(r) proteins is acidic, whereas the C-terminal half is basic, and both of these regions are represented in this family. Members of this family include the Vps37 subunit of the endosomal sorting complex ESCRT-I, a complex involved in recruiting transport machinery for protein sorting at the multivesicular body (MVB). The yeast ESCRT-I complex consists of three proteins (Vps23, Vps28 and Vps37). The mammalian homolog of Vps37 interacts with Tsg101 (Pfam: PF05743) through its mod(r) domain and its function is essential for lysosomal sorting of EGF receptors.",Eukaryota(1.00);,(1.00);,Saccharomycetaceae(0.08);(0.07);Culicidae(0.04);Cyprinidae(0.03);Debaryomycetaceae(0.03);,Danio(0.03);Anopheles(0.03);Drosophila(0.03);Dictyostelium(0.02);Candida(0.02);,Inviceb4
I1-2_3427,405,pfam00462,gnl|CDD|306872,2.65E-22,99,287,3,"pfam00462, Glutaredoxin, Glutaredoxin.  ",Bacteria(0.52);Eukaryota(0.42);Archaea(0.04);Viruses(0.02);,"(0.98);dsDNA viruses, no RNA stage(0.02);",Brassicaceae(0.10);Poaceae(0.07);Vibrionaceae(0.03);Pseudomonadaceae(0.03);Prochloraceae(0.03);,Arabidopsis(0.10);Oryza(0.07);Prochlorococcus(0.03);Pseudomonas(0.03);Drosophila(0.03);,Inviceb4
I1-2_3428,405,pfam04734,gnl|CDD|309742,3.34E-63,1,390,-1,"pfam04734, Ceramidase_alk, Neutral/alkaline non-lysosomal ceramidase, N-terminal.  This family represents N-terminal domain of a group of neutral/alkaline ceramidases found in both bacteria and eukaryotes. The EC classification is EC:3.5.1.23. The enzyme hydrolyses ceramide to generate sphingosine and fatty acid. The enzyme plays a regulatory role in a variety of physiological events in eukaryotes and also functions as an exotoxin in particular bacteria. This N-terminal domain carries two metal-binding sites, the first for Zn2+ residing within the domain, and the second, for Mg2+/Ca2+ lying at the interface between the two domains.",Eukaryota(0.83);Bacteria(0.17);,(1.00);,(0.08);Nocardiaceae(0.04);Pseudonocardiaceae(0.03);Brassicaceae(0.03);Mycosphaerellaceae(0.03);,Nocardia(0.03);Dictyostelium(0.03);Arabidopsis(0.03);Neurospora(0.02);Polysphondylium(0.02);,Inviceb4
I1-2_3429,405,pfam00179,gnl|CDD|306648,2.46E-45,97,405,-1,"pfam00179, UQ_con, Ubiquitin-conjugating enzyme.  Proteins destined for proteasome-mediated degradation may be ubiquitinated. Ubiquitination follows conjugation of ubiquitin to a conserved cysteine residue of UBC homologs. TSG101 is one of several UBC homologs that lacks this active site cysteine.",Eukaryota(1.00);,(1.00);,Drosophilidae(0.26);Brassicaceae(0.19);Muridae(0.13);Schizosaccharomycetaceae(0.13);Rhabditidae(0.13);,Drosophila(0.26);Arabidopsis(0.19);Caenorhabditis(0.13);Schizosaccharomyces(0.13);Mus(0.11);,Inviceb4
I1-2_343,1034,pfam00467,gnl|CDD|278873,4.69E-05,239,334,2,"pfam00467, KOW, KOW motif.  This family has been extended to coincide with ref. The KOW (Kyprides, Ouzounis, Woese) motif is found in a variety of ribosomal proteins and NusG.",Eukaryota(0.46);Bacteria(0.37);Archaea(0.17);,(1.00);,Brassicaceae(0.12);Drosophilidae(0.07);Schizosaccharomycetaceae(0.05);Saccharomycetaceae(0.05);Hominidae(0.05);,Arabidopsis(0.12);Drosophila(0.07);Schizosaccharomyces(0.05);Saccharomyces(0.05);Caenorhabditis(0.05);,Inviceb4
I1-2_3431,405,pfam00085,gnl|CDD|278513,1.73E-30,25,342,-1,"pfam00085, Thioredoxin, Thioredoxin.  Thioredoxins are small enzymes that participate in redox reactions, via the reversible oxidation of an active centre disulfide bond. Some members with only the active site are not separated from the noise.",Eukaryota(0.77);Bacteria(0.23);,(1.00);,Muridae(0.19);Rhabditidae(0.15);Phasianidae(0.12);Chlamydomonadaceae(0.08);Synechococcaceae(0.08);,Caenorhabditis(0.15);Rattus(0.12);Gallus(0.12);Mus(0.08);Chlamydomonas(0.08);,Inviceb4
I1-2_3432,405,pfam01105,gnl|CDD|307313,4.65E-38,31,402,1,"pfam01105, EMP24_GP25L, emp24/gp25L/p24 family/GOLD.  Members of this family are implicated in bringing cargo forward from the ER and binding to coat proteins by their cytoplasmic domains. This domain corresponds closely to the beta-strand rich GOLD domain described in. The GOLD domain is always found combined with lipid- or membrane-association domains.",Eukaryota(1.00);,(1.00);,Saccharomycetaceae(0.19);Debaryomycetaceae(0.08);Plasmodiidae(0.05);Brassicaceae(0.05);Trypanosomatidae(0.05);,Arabidopsis(0.05);Plasmodium(0.05);Saccharomyces(0.05);Nakaseomyces(0.04);Caenorhabditis(0.04);,Inviceb4
I1-2_3433,405,pfam13802,gnl|CDD|316333,4.48E-19,121,324,1,"pfam13802, Gal_mutarotas_2, Galactose mutarotase-like.  This family is found N-terminal to glycosyl-hydrolase domains, and appears to be similar to the galactose mutarotase superfamily.",Bacteria(0.74);Eukaryota(0.24);Archaea(0.02);,(1.00);,Lachnospiraceae(0.07);Lactobacillaceae(0.07);Flavobacteriaceae(0.05);Trichomonadidae(0.05);Bacillaceae(0.04);,Lactobacillus(0.06);Trichomonas(0.05);Bacillus(0.03);Clostridium(0.03);Bacteroides(0.02);,Inviceb4
I1-2_3434,405,pfam13881,gnl|CDD|316404,1.18E-61,7,342,1,"pfam13881, Rad60-SLD_2, Ubiquitin-2 like Rad60 SUMO-like.  ",Eukaryota(1.00);,(1.00);,Brassicaceae(0.19);Poaceae(0.19);Salicaceae(0.14);Chlamydomonadaceae(0.05);Edwardsiidae(0.05);,Arabidopsis(0.19);Populus(0.14);Oryza(0.10);Zea(0.05);Physcomitrella(0.05);,Inviceb4
I1-2_3435,404,pfam01554,gnl|CDD|279842,1.03E-11,1,198,1,"pfam01554, MatE, MatE.  The MatE domain.",Bacteria(0.57);Eukaryota(0.30);Archaea(0.13);,(1.00);,Brassicaceae(0.23);Bacillaceae(0.17);Enterobacteriaceae(0.09);Borreliaceae(0.09);Saccharomycetaceae(0.04);,Arabidopsis(0.23);Bacillus(0.17);Escherichia(0.09);Borreliella(0.09);Aquifex(0.04);,Inviceb4
