#query_id	query_length	cdd_id	hit_id	evalue	startQ	endQ	frame	description	superkingdom	no rank	family	genus
"SRR10518885_3413"	"1116"	"pfam00006"	"gnl|CDD|333759"	"1.39517e-68"	"1"	"534"	"-1"	"pfam00006, ATP-synt_ab, ATP synthase alpha/beta family, nucleotide-binding domain.  This entry includes the ATP synthase alpha and beta subunits, the ATP synthase associated with flagella and the termination factor Rho."	"Bacteria(0.88);Archaea(0.07);Eukaryota(0.05);"	"(1.00);"	"(0.08);Mycoplasmataceae(0.06);Clostridiaceae(0.03);Spirochaetaceae(0.03);Rhodobacteraceae(0.02);"	"Mycoplasma(0.05);(0.04);Clostridium(0.03);Treponema(0.01);Desulfovibrio(0.01);"
"SRR10518885_3413"	"1116"	"pfam02874"	"gnl|CDD|335133"	"6.97466e-17"	"703"	"903"	"-1"	"pfam02874, ATP-synt_ab_N, ATP synthase alpha/beta family, beta-barrel domain.  This family includes the ATP synthase alpha and beta subunits the ATP synthase associated with flagella."	"Bacteria(0.61);Eukaryota(0.26);Archaea(0.13);"	"(1.00);"	"Bacillaceae(0.05);Spirochaetaceae(0.04);Streptococcaceae(0.03);Chlamydomonadaceae(0.03);Schizosaccharomycetaceae(0.03);"	"Treponema(0.04);Bacillus(0.04);Chlamydomonas(0.03);Sulfolobus(0.03);Schizosaccharomyces(0.03);"
"SRR10518885_3414"	"1116"	"pfam00270"	"gnl|CDD|333969"	"1.4377e-64"	"265"	"807"	"-1"	"pfam00270, DEAD, DEAD/DEAH box helicase.  Members of this family include the DEAD and DEAH box helicases. Helicases are involved in unwinding nucleic acids. The DEAD box helicases are involved in various aspects of RNA metabolism, including nuclear transcription, pre mRNA splicing, ribosome biogenesis, nucleocytoplasmic transport, translation, RNA decay and organellar gene expression."	"Eukaryota(0.50);Bacteria(0.34);Archaea(0.14);Viruses(0.03);"	"(0.97);ssRNA viruses(0.02);dsDNA viruses, no RNA stage(0.01);"	"Saccharomycetaceae(0.12);Rhabditidae(0.09);Schizosaccharomycetaceae(0.09);Brassicaceae(0.07);Enterobacteriaceae(0.06);"	"Saccharomyces(0.12);Caenorhabditis(0.09);Schizosaccharomyces(0.09);Arabidopsis(0.07);Escherichia(0.06);"
"SRR10518885_3415"	"1116"	"pfam04855"	"gnl|CDD|309818"	"2.83103e-39"	"609"	"1019"	"-2"	"pfam04855, SNF5, SNF5 / SMARCB1 / INI1.  SNF5 is a component of the yeast SWI/SNF complex, which is an ATP-dependent nucleosome-remodelling complex that regulates the transcription of a subset of yeast genes. SNF5 is a key component of all SWI/SNF-class complexes characterized so far. This family consists of the conserved region of SNF5, including a direct repeat motif. SNF5 is essential for the assembly promoter targeting and chromatin remodelling activity of the SWI-SNF complex. SNF5 is also known as SMARCB1, for SWI/SNF-related, matrix-associated, actin-dependent regulator of chromatin, subfamily b, member 1, and also INI1 for integrase interactor 1. Loss-of function mutations in SNF5 are thought to contribute to oncogenesis in malignant rhabdoid tumors (MRTs)."	"Eukaryota(1.00);"	"(1.00);"	"(0.07);Mycosphaerellaceae(0.05);Ustilaginaceae(0.04);Aspergillaceae(0.03);Ophiostomataceae(0.03);"	"Wallemia(0.03);Coniosporium(0.02);Cryptococcus(0.02);Uncinocarpus(0.02);Marssonina(0.02);"
"SRR10518885_3415"	"1116"	"pfam01746"	"gnl|CDD|280003"	"1.72784e-13"	"61"	"291"	"1"	"pfam01746, tRNA_m1G_MT, tRNA (Guanine-1)-methyltransferase.  This is a family of tRNA (Guanine-1)-methyltransferases EC:2.1.1.31. In E.coli K12 this enzyme catalyzes the conversion of a guanosine residue to N1-methylguanine in position 37, next to the anticodon, in tRNA."	"Bacteria(0.73);Eukaryota(0.27);"	"(1.00);"	"Muridae(0.18);Enterobacteriaceae(0.09);Streptomycetaceae(0.09);Helicobacteraceae(0.09);Borreliaceae(0.09);"	"Mus(0.18);Streptomyces(0.09);Synechocystis(0.09);Mycoplasma(0.09);Bacillus(0.09);"
"SRR10518885_3416"	"1116"	"pfam01370"	"gnl|CDD|334512"	"3.68256e-23"	"241"	"906"	"-1"	"pfam01370, Epimerase, NAD dependent epimerase/dehydratase family.  This family of proteins utilize NAD as a cofactor. The proteins in this family use nucleotide-sugar substrates for a variety of chemical reactions."	"Bacteria(0.84);Eukaryota(0.09);Archaea(0.06);Viruses(0.01);"	"(0.99);dsDNA viruses, no RNA stage(0.01);"	"Streptomycetaceae(0.14);Enterobacteriaceae(0.11);Rhizobiaceae(0.04);Bacillaceae(0.04);Pasteurellaceae(0.04);"	"Streptomyces(0.14);Escherichia(0.06);Salmonella(0.04);Bacillus(0.04);Sinorhizobium(0.03);"
"SRR10518885_3416"	"1116"	"pfam08338"	"gnl|CDD|337009"	"1.13779e-19"	"22"	"159"	"-1"	"pfam08338, DUF1731, Domain of unknown function (DUF1731).  This domain of unknown function appears towards the C-terminus of proteins of the NAD dependent epimerase/dehydratase family (pfam01370) in bacteria, eukaryotes and archaea. Many of the proteins in which it is found are involved in cell-division inhibition."	"Bacteria(0.88);Eukaryota(0.11);"	"(1.00);"	"Flavobacteriaceae(0.05);Bacillaceae(0.04);Corynebacteriaceae(0.03);Nocardiaceae(0.03);Streptomycetaceae(0.03);"	"Corynebacterium(0.03);Bacillus(0.03);Streptomyces(0.03);Mycobacterium(0.02);Nocardia(0.02);"
"SRR10518885_3417"	no_hit
"SRR10518885_3418"	"1115"	"pfam00202"	"gnl|CDD|333920"	"1.42721e-85"	"51"	"1043"	"3"	"pfam00202, Aminotran_3, Aminotransferase class-III.  "	"Bacteria(0.77);Eukaryota(0.23);"	"(1.00);"	"Bacillaceae(0.31);Mycobacteriaceae(0.15);Hominidae(0.08);Pasteurellaceae(0.08);Saccharomycetaceae(0.08);"	"Bacillus(0.23);Mycobacterium(0.15);Lysinibacillus(0.08);Corynebacterium(0.08);Pseudomonas(0.08);"
"SRR10518885_3419"	"1115"	"pfam10075"	"gnl|CDD|313324"	"3.95743e-13"	"458"	"826"	"-2"	"pfam10075, CSN8_PSD8_EIF3K, CSN8/PSMD8/EIF3K family.  This domain is conserved from plants to humans. It is a signature protein motif found in components of CSN (COP9 signalosome) where it functions as a structural scaffold for subunit-subunit interactions within the complex and is a key regulator of photomorphogenic development. It is found in Eukaryotic translation initiation factor 3 subunit K, a component of the eukaryotic translation initiation factor 3 (eIF-3) complex required for the initiation of protein synthesis. It is also found in 26S proteasome non-ATPase regulatory subunit 8 (PSMD8), a regulatory subunit of the 26S proteasome."	"Eukaryota(1.00);"	"(1.00);"	"Drosophilidae(0.13);Aspergillaceae(0.10);Edwardsiidae(0.07);(0.07);Trichomonadidae(0.07);"	"Drosophila(0.13);Aspergillus(0.10);Ustilago(0.07);Anopheles(0.07);Nematostella(0.07);"
"SRR10518885_342"	no_hit
"SRR10518885_3420"	"1115"	"pfam09353"	"gnl|CDD|312751"	"1.16265e-55"	"90"	"800"	"-1"	"pfam09353, DUF1995, Domain of unknown function (DUF1995).  This family of proteins are functionally uncharacterized."	"Eukaryota(0.63);Bacteria(0.37);"	"(1.00);"	"Poaceae(0.08);Mamiellaceae(0.07);Synechococcaceae(0.07);Thalassiosiraceae(0.05);Brassicaceae(0.04);"	"Micromonas(0.07);Synechococcus(0.06);Thalassiosira(0.05);Physcomitrella(0.04);Arabidopsis(0.04);"
"SRR10518885_3420"	"1115"	"pfam00406"	"gnl|CDD|306835"	"1.18296e-05"	"1023"	"1115"	"-1"	"pfam00406, ADK, Adenylate kinase.  "	"Bacteria(0.67);Eukaryota(0.33);"	"(1.00);"	"Rhabditidae(0.08);Mycoplasmataceae(0.08);Rhodobacteraceae(0.08);Streptococcaceae(0.08);Schizosaccharomycetaceae(0.08);"	"Streptomyces(0.08);Bordetella(0.08);Oryza(0.08);Mycoplasma(0.08);Paracoccus(0.08);"
"SRR10518885_3421"	"1115"	"pfam00400"	"gnl|CDD|334060"	"6.61327e-05"	"365"	"481"	"-2"	"pfam00400, WD40, WD domain, G-beta repeat.  "	"Eukaryota(0.95);Bacteria(0.05);"	"(1.00);"	"Schizosaccharomycetaceae(0.17);Saccharomycetaceae(0.17);Rhabditidae(0.15);Brassicaceae(0.09);Hominidae(0.06);"	"Schizosaccharomyces(0.17);Saccharomyces(0.16);Caenorhabditis(0.15);Arabidopsis(0.09);Homo(0.06);"
"SRR10518885_3422"	"1115"	"pfam00134"	"gnl|CDD|333867"	"3.42224e-15"	"100"	"522"	"-3"	"pfam00134, Cyclin_N, Cyclin, N-terminal domain.  Cyclins regulate cyclin dependent kinases (CDKs). Cyclin-0 (CCNO) is a Uracil-DNA glycosylase that is related to other cyclins. Cyclins contain two domains of similar all-alpha fold, of which this family corresponds with the N-terminal domain."	"Eukaryota(0.99);Viruses(0.01);"	"(0.99);dsDNA viruses, no RNA stage(0.01);"	"Brassicaceae(0.16);Saccharomycetaceae(0.12);Drosophilidae(0.10);Poaceae(0.08);Rhabditidae(0.07);"	"Arabidopsis(0.15);Saccharomyces(0.12);Drosophila(0.10);Caenorhabditis(0.07);Mus(0.05);"
"SRR10518885_3423"	"1115"	"pfam03081"	"gnl|CDD|335207"	"1.47153e-43"	"710"	"1114"	"2"	"pfam03081, Exo70, Exo70 exocyst complex subunit.  The Exo70 protein forms one subunit of the exocyst complex. First discovered in S. cerevisiae, Exo70 and other exocyst proteins have been observed in several other eukaryotes, including humans. In S. cerevisiae, the exocyst complex is involved in the late stages of exocytosis, and is localized at the tip of the bud, the major site of exocytosis in yeast. Exo70 interacts with the Rho3 GTPase. This interaction mediates one of the three known functions of Rho3 in cell polarity: vesicle docking and fusion with the plasma membrane (the other two functions are regulation of actin polarity and transport of exocytic vesicles from the mother cell to the bud). In humans, the functions of Exo70 and the exocyst complex are less well characterized: Exo70 is expressed in several tissues and is thought to also be involved in exocytosis."	"Eukaryota(1.00);"	"(1.00);"	"Poaceae(0.17);Brassicaceae(0.10);Solanaceae(0.06);Musaceae(0.06);Fabaceae(0.05);"	"Oryza(0.08);Arabidopsis(0.07);Solanum(0.06);Musa(0.06);Glycine(0.05);"
"SRR10518885_3424"	"1115"	"pfam08263"	"gnl|CDD|336974"	"2.92716e-11"	"265"	"384"	"1"	"pfam08263, LRRNT_2, Leucine rich repeat N-terminal domain.  Leucine Rich Repeats pfam00560 are short sequence motifs present in a number of proteins with diverse functions and cellular locations. Leucine Rich Repeats are often flanked by cysteine rich domains. This domain is often found at the N-terminus of tandem leucine rich repeats."	"Eukaryota(1.00);"	"(1.00);"	"Brassicaceae(0.56);Poaceae(0.29);Solanaceae(0.05);Fabaceae(0.04);"	"Arabidopsis(0.53);Oryza(0.26);Solanum(0.04);Zea(0.02);Brassica(0.02);"
"SRR10518885_3424"	"1115"	"pfam13855"	"gnl|CDD|338972"	"5.96387e-08"	"538"	"717"	"1"	"pfam13855, LRR_8, Leucine rich repeat.  "	"Eukaryota(1.00);"	"(1.00);"	"Branchiostomidae(0.39);Drosophilidae(0.16);Culicidae(0.12);Tetraodontidae(0.06);Hominidae(0.06);"	"Branchiostoma(0.39);Drosophila(0.16);Culex(0.06);Homo(0.06);Tetraodon(0.06);"
"SRR10518885_3425"	"1115"	"pfam04484"	"gnl|CDD|335809"	"1.05134e-111"	"124"	"729"	"1"	"pfam04484, QWRF, QWRF family.  AUG8 belongs to the plant QWRF motif-containing protein family, which also includes microtubule-associated protein ENDOSPERM DEFECTIVE 1 and SNOWY COTYLEDON 3. AUG8 binds the microtubule plus-end and participates in the reorientation of microtubules in hypocotyls (the stem of a germinating seedling)."	"Eukaryota(1.00);"	"(1.00);"	"Poaceae(0.26);Brassicaceae(0.19);Musaceae(0.10);Euphorbiaceae(0.10);Fabaceae(0.10);"	"Arabidopsis(0.14);Oryza(0.12);Ricinus(0.10);Musa(0.10);Glycine(0.10);"
"SRR10518885_3426"	"1115"	"pfam00071"	"gnl|CDD|333814"	"2.23649e-69"	"2"	"490"	"-2"	"pfam00071, Ras, Ras family.  Includes sub-families Ras, Rab, Rac, Ral, Ran, Rap Ypt1 and more. Shares P-loop motif with GTP_EFTU, arf and myosin_head. See pfam00009 pfam00025, pfam00063. As regards Rab GTPases, these are important regulators of vesicle formation, motility and fusion. They share a fold in common with all Ras GTPases: this is a six-stranded beta-sheet surrounded by five alpha-helices."	"Eukaryota(1.00);"	"(1.00);"	"(0.26);Saccharomycetaceae(0.15);Brassicaceae(0.09);Rhabditidae(0.09);Muridae(0.09);"	"Dictyostelium(0.26);Saccharomyces(0.15);Arabidopsis(0.09);Caenorhabditis(0.09);Canis(0.07);"
"SRR10518885_3428"	"1114"	"pfam00400"	"gnl|CDD|334060"	"3.06136e-11"	"549"	"659"	"3"	"pfam00400, WD40, WD domain, G-beta repeat.  "	"Eukaryota(0.95);Bacteria(0.05);"	"(1.00);"	"Schizosaccharomycetaceae(0.17);Saccharomycetaceae(0.17);Rhabditidae(0.15);Brassicaceae(0.09);Hominidae(0.06);"	"Schizosaccharomyces(0.17);Saccharomyces(0.16);Caenorhabditis(0.15);Arabidopsis(0.09);Homo(0.06);"
"SRR10518885_3428"	"1114"	"pfam00400"	"gnl|CDD|334060"	"8.75417e-08"	"420"	"533"	"3"	"pfam00400, WD40, WD domain, G-beta repeat.  "	"Eukaryota(0.95);Bacteria(0.05);"	"(1.00);"	"Schizosaccharomycetaceae(0.17);Saccharomycetaceae(0.17);Rhabditidae(0.15);Brassicaceae(0.09);Hominidae(0.06);"	"Schizosaccharomyces(0.17);Saccharomyces(0.16);Caenorhabditis(0.15);Arabidopsis(0.09);Homo(0.06);"
"SRR10518885_3428"	"1114"	"pfam00400"	"gnl|CDD|334060"	"1.53084e-07"	"669"	"785"	"3"	"pfam00400, WD40, WD domain, G-beta repeat.  "	"Eukaryota(0.95);Bacteria(0.05);"	"(1.00);"	"Schizosaccharomycetaceae(0.17);Saccharomycetaceae(0.17);Rhabditidae(0.15);Brassicaceae(0.09);Hominidae(0.06);"	"Schizosaccharomyces(0.17);Saccharomyces(0.16);Caenorhabditis(0.15);Arabidopsis(0.09);Homo(0.06);"
"SRR10518885_3428"	"1114"	"pfam00400"	"gnl|CDD|334060"	"2.26433e-05"	"300"	"407"	"3"	"pfam00400, WD40, WD domain, G-beta repeat.  "	"Eukaryota(0.95);Bacteria(0.05);"	"(1.00);"	"Schizosaccharomycetaceae(0.17);Saccharomycetaceae(0.17);Rhabditidae(0.15);Brassicaceae(0.09);Hominidae(0.06);"	"Schizosaccharomyces(0.17);Saccharomyces(0.16);Caenorhabditis(0.15);Arabidopsis(0.09);Homo(0.06);"
"SRR10518885_3429"	"1114"	"pfam00069"	"gnl|CDD|333812"	"2.98721e-55"	"55"	"864"	"1"	"pfam00069, Pkinase, Protein kinase domain.  "	"Eukaryota(1.00);"	"(1.00);"	"Saccharomycetaceae(0.34);Muridae(0.16);Schizosaccharomycetaceae(0.12);Hominidae(0.09);Fabaceae(0.06);"	"Saccharomyces(0.34);Schizosaccharomyces(0.12);Rattus(0.09);Drosophila(0.06);Glycine(0.06);"
"SRR10518885_343"	"2424"	"pfam01743"	"gnl|CDD|280000"	"1.37163e-30"	"1692"	"2081"	"-2"	"pfam01743, PolyA_pol, Poly A polymerase head domain.  This family includes nucleic acid independent RNA polymerases, such as Poly(A) polymerase, which adds the poly (A) tail to mRNA EC:2.7.7.19. This family also includes the tRNA nucleotidyltransferase that adds the CCA to the 3' of the tRNA EC:2.7.7.25. This family is part of the nucleotidyltransferase superfamily."	"Bacteria(0.73);Eukaryota(0.27);"	"(1.00);"	"Spirochaetaceae(0.13);Brassicaceae(0.07);Borreliaceae(0.07);Helicobacteraceae(0.07);Enterobacteriaceae(0.07);"	"Treponema(0.13);Borreliella(0.07);Pseudomonas(0.07);Haemophilus(0.07);Saccharomyces(0.07);"
"SRR10518885_343"	"2424"	"pfam12627"	"gnl|CDD|338427"	"4.18752e-13"	"1422"	"1613"	"-2"	"pfam12627, PolyA_pol_RNAbd, Probable RNA and SrmB- binding site of polymerase A.  This region encompasses much of the RNA and SrmB binding motifs on polymerase A."	"Bacteria(0.95);Eukaryota(0.05);"	"(1.00);"	"Lachnospiraceae(0.07);(0.05);Streptococcaceae(0.05);Clostridiaceae(0.04);Bacillaceae(0.03);"	"Streptococcus(0.04);(0.04);Clostridium(0.03);Blautia(0.02);Treponema(0.02);"
"SRR10518885_3430"	"1114"	"pfam07928"	"gnl|CDD|336868"	"7.04356e-59"	"618"	"1010"	"-3"	"pfam07928, Vps54, Vps54-like protein.  This family contains various proteins that are homologs of the yeast Vps54 protein, such as the rat homolog, the human homolog, and the mouse homolog. In yeast, Vps54 associates with Vps52 and Vps53 proteins to form a trimolecular complex that is involved in protein transport between Golgi, endosomal, and vacuolar compartments. All Vps54 homologs contain a coiled coil region (not found in the region featured in this family) and multiple dileucine motifs."	"Eukaryota(1.00);"	"(1.00);"	"(0.09);Debaryomycetaceae(0.07);Mycosphaerellaceae(0.03);Ophiostomataceae(0.03);Schizosaccharomycetaceae(0.03);"	"Schizosaccharomyces(0.03);Sporothrix(0.02);Naegleria(0.02);Pneumocystis(0.02);Dictyostelium(0.02);"
"SRR10518885_3431"	"1113"	"pfam13855"	"gnl|CDD|338972"	"5.78945e-07"	"487"	"654"	"1"	"pfam13855, LRR_8, Leucine rich repeat.  "	"Eukaryota(1.00);"	"(1.00);"	"Branchiostomidae(0.39);Drosophilidae(0.16);Culicidae(0.12);Tetraodontidae(0.06);Hominidae(0.06);"	"Branchiostoma(0.39);Drosophila(0.16);Culex(0.06);Homo(0.06);Tetraodon(0.06);"
"SRR10518885_3432"	"1113"	"pfam08423"	"gnl|CDD|312056"	"3.49048e-51"	"299"	"1087"	"2"	"pfam08423, Rad51, Rad51.  Rad51 is a DNA repair and recombination protein and is a homolog of the bacterial ATPase RecA protein."	"Eukaryota(1.00);"	"(1.00);"	"Saccharomycetaceae(0.12);Poaceae(0.12);Pichiaceae(0.06);Cryptosporidiidae(0.06);Rhabditidae(0.06);"	"Leishmania(0.06);Plasmodium(0.06);Tetrahymena(0.06);Chlamydomonas(0.06);Encephalitozoon(0.06);"
"SRR10518885_3433"	"1113"	"pfam00005"	"gnl|CDD|333758"	"4.63556e-27"	"321"	"767"	"-2"	"pfam00005, ABC_tran, ABC transporter.  ABC transporters for a large family of proteins responsible for translocation of a variety of compounds across biological membranes. ABC transporters are the largest family of proteins in many completely sequenced bacteria. ABC transporters are composed of two copies of this domain and two copies of a transmembrane domain pfam00664. These four domains may belong to a single polypeptide as in CFTR, or belong in different polypeptide chains."	"Bacteria(0.75);Eukaryota(0.25);"	"(1.00);"	"Enterobacteriaceae(0.42);Saccharomycetaceae(0.13);Pseudomonadaceae(0.08);Streptococcaceae(0.06);Streptomycetaceae(0.04);"	"Escherichia(0.30);Saccharomyces(0.13);Shigella(0.08);Pseudomonas(0.08);Streptomyces(0.04);"
"SRR10518885_3434"	"1113"	"pfam00226"	"gnl|CDD|333939"	"1.13984e-12"	"691"	"876"	"1"	"pfam00226, DnaJ, DnaJ domain.  DnaJ domains (J-domains) are associated with hsp70 heat-shock system and it is thought that this domain mediates the interaction. DnaJ-domain is therefore part of a chaperone (protein folding) system. The T-antigens, although not in Prosite are confirmed as DnaJ containing domains from literature."	"Eukaryota(0.72);Bacteria(0.26);Archaea(0.01);"	"(1.00);"	"Brassicaceae(0.15);Drosophilidae(0.12);Schizosaccharomycetaceae(0.08);Rhabditidae(0.08);Saccharomycetaceae(0.07);"	"Arabidopsis(0.15);Drosophila(0.12);Schizosaccharomyces(0.08);Caenorhabditis(0.08);Saccharomyces(0.07);"
"SRR10518885_3435"	"1113"	"pfam05026"	"gnl|CDD|335987"	"1.916e-40"	"773"	"1021"	"-3"	"pfam05026, DCP2, Dcp2, box A domain.  This domain is always found to the amino terminal side of pfam00293. This domain is specific to mRNA decapping protein 2 and this region has been termed Box A. Removal of the cap structure is catalyzed by the Dcp1-Dcp2 complex."	"Eukaryota(1.00);"	"(1.00);"	"(0.08);Debaryomycetaceae(0.05);Saccharomycetaceae(0.04);Brassicaceae(0.03);Mamiellaceae(0.02);"	"Dictyostelium(0.03);Brassica(0.03);Micromonas(0.02);Caenorhabditis(0.02);Naegleria(0.02);"
"SRR10518885_3435"	"1113"	"pfam00293"	"gnl|CDD|333985"	"4.92457e-13"	"404"	"751"	"-3"	"pfam00293, NUDIX, NUDIX domain.  "	"Bacteria(0.59);Eukaryota(0.31);Archaea(0.05);Viruses(0.05);"	"(0.95);dsDNA viruses, no RNA stage(0.05);"	"Deinococcaceae(0.16);Streptomycetaceae(0.09);Merismopediaceae(0.06);Brassicaceae(0.06);Drosophilidae(0.06);"	"Deinococcus(0.16);Streptomyces(0.09);Synechocystis(0.06);Arabidopsis(0.06);Drosophila(0.06);"
"SRR10518885_3436"	"1112"	"pfam09333"	"gnl|CDD|337364"	"3.75465e-05"	"3"	"173"	"-1"	"pfam09333, ATG_C, Autophagy-related protein C terminal domain.  ATG2 (also known as Apg2) is a peripheral membrane protein. It functions in both cytoplasm-to-vacuole targeting and in autophagy."	"Eukaryota(1.00);"	"(1.00);"	"Saccharomycetaceae(0.13);(0.08);Debaryomycetaceae(0.08);Ustilaginaceae(0.04);Schizosaccharomycetaceae(0.03);"	"Schizosaccharomyces(0.03);Candida(0.03);Eremothecium(0.02);Polysphondylium(0.02);Ustilago(0.02);"
"SRR10518885_3437"	"1112"	"pfam13414"	"gnl|CDD|315977"	"4.71568e-05"	"739"	"843"	"1"	"pfam13414, TPR_11, TPR repeat.  "	"Bacteria(0.56);Eukaryota(0.44);"	"(1.00);"	"Drosophilidae(0.05);(0.05);Vibrionaceae(0.04);Poaceae(0.04);Mamiellaceae(0.02);"	"Drosophila(0.05);Vibrio(0.03);Oryza(0.03);Micromonas(0.02);(0.02);"
"SRR10518885_3438"	"1112"	"pfam17380"	"gnl|CDD|340095"	"1.41819e-07"	"236"	"1063"	"2"	"pfam17380, DUF5401, Family of unknown function (DUF5401).  This is a family of unknown function found in Chromadorea."	"unknown"	"unknown"	"unknown"	"unknown"
"SRR10518885_3438"	"1112"	"pfam06470"	"gnl|CDD|336417"	"2.10308e-06"	"23"	"136"	"2"	"pfam06470, SMC_hinge, SMC proteins Flexible Hinge Domain.  This family represents the hinge region of the SMC (Structural Maintenance of Chromosomes) family of proteins. The hinge region is responsible for formation of the DNA interacting dimer. It is also possible that the precise structure of it is an essential determinant of the specificity of the DNA-protein interaction."	"Bacteria(0.54);Eukaryota(0.42);Archaea(0.04);"	"(1.00);"	"(0.06);Unikaryonidae(0.06);Trichomonadidae(0.06);Rhabditidae(0.04);Mycoplasmataceae(0.03);"	"Trichomonas(0.06);Encephalitozoon(0.06);Caenorhabditis(0.04);Plasmodium(0.03);Geobacter(0.03);"
"SRR10518885_3439"	"1112"	"pfam00574"	"gnl|CDD|334153"	"1.4587e-82"	"377"	"907"	"2"	"pfam00574, CLP_protease, Clp protease.  The Clp protease has an active site catalytic triad. In E. coli Clp protease, ser-111, his-136 and asp-185 form the catalytic triad. Some members have lost active site residues and are therefore inactive, some contain one or two large insertions."	"Bacteria(0.79);Eukaryota(0.21);"	"(1.00);"	"Brassicaceae(0.08);Bacillaceae(0.06);Streptomycetaceae(0.06);Rhizobiaceae(0.05);Poaceae(0.03);"	"Bacillus(0.06);Arabidopsis(0.06);Streptomyces(0.06);Treponema(0.03);Chlamydia(0.03);"
"SRR10518885_344"	"2306"	"pfam05843"	"gnl|CDD|310439"	"2.90184e-89"	"1098"	"2027"	"3"	"pfam05843, Suf, Suppressor of forked protein (Suf).  This family consists of several eukaryotic suppressor of forked (Suf) like proteins. The Drosophila melanogaster Suppressor of forked [Su(f)] protein shares homology with the yeast RNA14 protein and the 77-kDa subunit of human cleavage stimulation factor, which are proteins involved in mRNA 3' end formation. This suggests a role for Su(f) in mRNA 3' end formation in Drosophila. The su(f) gene produces three transcripts; two of them are polyadenylated at the end of the transcription unit, and one is a truncated transcript, polyadenylated in intron 4. It is thought that su(f) plays a role in the regulation of poly(A) site utilisation and an important role of the GU-rich sequence for this regulation to occur."	"Eukaryota(1.00);"	"(1.00);"	"Debaryomycetaceae(0.18);Aspergillaceae(0.12);Brassicaceae(0.06);Cryptococcaceae(0.06);Tetraodontidae(0.06);"	"Aspergillus(0.12);Cryptococcus(0.06);Tetraodon(0.06);Candida(0.06);Sclerotinia(0.06);"
"SRR10518885_344"	"2306"	"pfam13428"	"gnl|CDD|338735"	"7.2569e-06"	"891"	"1022"	"3"	"pfam13428, TPR_14, Tetratricopeptide repeat.  "	"Bacteria(0.64);Eukaryota(0.35);"	"(1.00);"	"Comamonadaceae(0.04);Polyangiaceae(0.03);Burkholderiaceae(0.03);(0.03);Mamiellaceae(0.03);"	"Sorangium(0.03);Micromonas(0.03);Streptomyces(0.02);Acidovorax(0.02);Drosophila(0.02);"
"SRR10518885_3440"	"1112"	"pfam01251"	"gnl|CDD|334454"	"1.73987e-91"	"3"	"464"	"3"	"pfam01251, Ribosomal_S7e, Ribosomal protein S7e.  "	"Eukaryota(1.00);"	"(1.00);"	"(0.17);Salpingoecidae(0.03);Phaffomycetaceae(0.03);Saccharomycetaceae(0.02);Phaeodactylaceae(0.02);"	"Dictyostelium(0.03);Theileria(0.02);Capsaspora(0.02);Macrophomina(0.02);Acyrthosiphon(0.02);"
"SRR10518885_3442"	"1112"	"pfam04873"	"gnl|CDD|309830"	"4.11361e-174"	"205"	"936"	"1"	"pfam04873, EIN3, Ethylene insensitive 3.  Ethylene insensitive 3 (EIN3) proteins are a family of plant DNA-binding proteins that regulate transcription in response to the gaseous plant hormone ethylene, and are essential for ethylene-mediated responses including the triple response, cell growth inhibition, and accelerated senescence."	"Eukaryota(1.00);"	"(1.00);"	"Brassicaceae(0.38);Poaceae(0.38);Musaceae(0.12);Caryophyllaceae(0.12);"	"Arabidopsis(0.38);Oryza(0.38);Musa(0.12);Dianthus(0.12);"
"SRR10518885_3443"	"1112"	"pfam07052"	"gnl|CDD|311171"	"1.23637e-22"	"369"	"653"	"-1"	"pfam07052, Hep_59, Hepatocellular carcinoma-associated antigen 59.  This family represents a conserved region approximately 100 residues long within mammalian hepatocellular carcinoma-associated antigen 59 and similar proteins. Family members are found in a variety of eukaryotes, mainly as hypothetical proteins."	"Eukaryota(1.00);"	"(1.00);"	"(0.10);Ustilaginaceae(0.07);Plasmodiidae(0.04);Chaetomiaceae(0.03);Rhabditidae(0.03);"	"Plasmodium(0.04);Caenorhabditis(0.03);Dictyostelium(0.03);Perkinsus(0.02);Ustilago(0.02);"
"SRR10518885_3444"	"1112"	"pfam03031"	"gnl|CDD|308590"	"5.02157e-05"	"363"	"680"	"3"	"pfam03031, NIF, NLI interacting factor-like phosphatase.  This family contains a number of NLI interacting factor isoforms and also an N-terminal regions of RNA polymerase II CTC phosphatase and FCP1 serine phosphatase. This region has been identified as the minimal phosphatase domain."	"Eukaryota(0.97);Bacteria(0.03);"	"(1.00);"	"Trichomonadidae(0.15);Brassicaceae(0.12);Trypanosomatidae(0.09);(0.09);Poaceae(0.06);"	"Trichomonas(0.15);Arabidopsis(0.12);Leishmania(0.06);Phytophthora(0.05);Oryza(0.05);"
